,Image Name,Acc,F1,Jaccard,Recall,Precision
167,ISIC_0000255.jpg,0.98468017578125,0.9625652498135718,0.9278320874065555,0.9905609699946282,0.9361084922764522
168,ISIC_0010380.jpg,0.95501708984375,0.8476958049183716,0.7356527977044476,0.9980535279805353,0.7367097701149425
169,ISIC_0011358.jpg,0.97216796875,0.9432518200485347,0.8925984808337749,0.9225292112950341,0.9649267982176958
170,ISIC_0012945.jpg,0.971343994140625,0.283206106870229,0.16496220542463316,1.0,0.16496220542463316
171,ISIC_0000483.jpg,0.97540283203125,0.9621009075092868,0.926969600869841,0.9988771724272603,0.927936507936508
172,ISIC_0013517.jpg,0.9948577880859375,0.8315842078960519,0.7117194183062446,1.0,0.7117194183062446
173,ISIC_0013554.jpg,0.9668731689453125,0.5283510753856181,0.3590197815175672,1.0,0.3590197815175672
174,ISIC_0013559.jpg,0.9858551025390625,0.8703315148971885,0.7704309063893017,0.9996786632390745,0.7706217488233837
175,ISIC_0012669.jpg,0.9817352294921875,0.5124236252545824,0.34446878422782035,0.34446878422782035,1.0
176,ISIC_0010018.jpg,0.9947967529296875,0.981022872725249,0.9627525942108137,0.9883381924198251,0.9738150480609877
177,ISIC_0010220.jpg,0.9918060302734375,0.943096322983999,0.8923200320834169,0.9072375127420998,0.9819064430714917
178,ISIC_0010263.jpg,0.9956512451171875,0.9351830793722994,0.8782571550619394,0.8962510897994769,0.9776509747979077
179,ISIC_0011121.jpg,0.6384429931640625,0.7622058306989814,0.6157775255391601,0.6157775255391601,1.0
180,ISIC_0012464.jpg,0.97210693359375,0.0,0.0,0.0,0.0
181,ISIC_0015960.jpg,0.99261474609375,0.9437862950058071,0.8935561908950956,0.9118043087971275,0.9780934039480019
182,ISIC_0012435.jpg,0.9857025146484375,0.8754155032575455,0.778434618113029,1.0,0.778434618113029
183,ISIC_0000360.jpg,0.555999755859375,0.2672743755036261,0.15425083563435546,1.0,0.15425083563435546
184,ISIC_0001186.jpg,0.99603271484375,0.9349674837418709,0.8778769375293565,0.9202363367799113,0.9501779359430605
185,ISIC_0014958.jpg,0.927276611328125,0.885816962146622,0.7950371995011396,0.7959614225437011,0.9985416441611753
186,ISIC_0003805.jpg,0.9908294677734375,0.8286284573709725,0.7074001947419669,1.0,0.7074001947419669
187,ISIC_0015436.jpg,0.9376068115234375,0.8946161181412852,0.809326183259501,0.8111038414805122,0.9972993162098489
188,ISIC_0012702.jpg,0.91241455078125,0.20166898470097358,0.11214230471771075,0.9931506849315068,0.11222910216718267
189,ISIC_0000001.jpg,0.9769287109375,0.857250755287009,0.7501652346331791,1.0,0.7501652346331791
190,ISIC_0013775.jpg,0.9810638427734375,0.8304876383007787,0.7101144592384957,1.0,0.7101144592384957
191,ISIC_0000052.jpg,0.9307098388671875,0.9403465444083916,0.8874095011405335,0.8874315043019018,0.9999720607957086
192,ISIC_0010498.jpg,0.9028167724609375,0.7754152121019783,0.6332066344160332,0.6332066344160332,1.0
193,ISIC_0009933.jpg,0.975982666015625,0.9345584566771994,0.8771560134238664,0.8790082903175348,0.9976034084857092
194,ISIC_0015160.jpg,0.890655517578125,0.868044046698339,0.7668532014575742,0.9997879109225875,0.7669779701278839
195,ISIC_0006940.jpg,0.9642333984375,0.7759510609826037,0.6339215992503514,1.0,0.6339215992503514
196,ISIC_0012844.jpg,0.9776458740234375,0.8674088152774007,0.7658622342975867,1.0,0.7658622342975867
197,ISIC_0014133.jpg,0.9410400390625,0.942470893011345,0.8912009010277347,0.947861763296598,0.937140996032451
198,ISIC_0000364.jpg,0.9001312255859375,0.9032134037235852,0.8235087908531982,0.9987572358308533,0.8243535064514388
199,ISIC_0014546.jpg,0.4181365966796875,0.0,0.0,0.0,0.0
200,ISIC_0014930.jpg,0.9827728271484375,0.9478256851055963,0.9008257203092059,0.9999024960998439,0.9009048581217605
201,ISIC_0000253.jpg,0.974700927734375,0.8857969417275107,0.7950049455984174,1.0,0.7950049455984174
202,ISIC_0010494.jpg,0.938232421875,0.9134376871097426,0.8406675588443675,0.9922415795586528,0.8462300408098578
203,ISIC_0010184.jpg,0.9764862060546875,0.8760955214279971,0.7795106596079554,0.8915071183112421,0.8612077141953841
204,ISIC_0014513.jpg,0.97247314453125,0.8048041549448173,0.6733659243164947,0.6738539590505527,0.9989255976363148
205,ISIC_0014507.jpg,0.974395751953125,0.8301275561854626,0.7095880927656628,1.0,0.7095880927656628
206,ISIC_0015963.jpg,0.995330810546875,0.9297520661157025,0.8687258687258688,0.9187840290381125,0.9409851301115242
207,ISIC_0000531.jpg,0.8397216796875,0.6960999884272654,0.5338599449720423,1.0,0.5338599449720423
208,ISIC_0013166.jpg,0.9843902587890625,0.9387535173322158,0.884576328556922,0.975609756097561,0.9045805930541133
209,ISIC_0013592.jpg,0.99481201171875,0.8234683281412253,0.6999117387466902,0.9962311557788944,0.7017699115044248
210,ISIC_0012813.jpg,0.61199951171875,0.09437994159128145,0.049527155832990694,0.04956977179199402,0.9829376854599406
211,ISIC_0014640.jpg,0.982208251953125,0.9478393128746534,0.9008503401360545,0.9998112495281238,0.9010035720360605
212,ISIC_0014092.jpg,0.99395751953125,0.8598726114649681,0.7541899441340782,0.94921875,0.7858990944372575
213,ISIC_0014080.jpg,0.9804229736328125,0.8355760604895552,0.7175874972485142,0.9890776699029126,0.7233192811182605
214,ISIC_0014729.jpg,0.6901092529296875,0.6277334799743378,0.4574428296644582,0.45763844344665383,0.9990664566194061
215,ISIC_0009583.jpg,0.992523193359375,0.9156916724019271,0.8444938114884164,0.8501597444089457,0.9921700223713646
216,ISIC_0001185.jpg,0.9905548095703125,0.8720810084728249,0.7731769879076584,0.7743119266055046,0.9981078524124882
217,ISIC_0015150.jpg,0.9251861572265625,0.8926875177832739,0.8061748893105629,0.9346012832263978,0.8543717792953203
218,ISIC_0012965.jpg,0.9954986572265625,0.6424242424242425,0.4732142857142857,0.4732142857142857,1.0
219,ISIC_0014486.jpg,0.978729248046875,0.8242118537200505,0.700986700986701,1.0,0.700986700986701
220,ISIC_0000510.jpg,0.969635009765625,0.9462539836871388,0.897990567972114,0.8998356276967331,0.9977218362000227
221,ISIC_0012855.jpg,0.993438720703125,0.9222704266088214,0.8557531029855753,0.9996081504702194,0.8560402684563758
222,ISIC_0013594.jpg,0.6944732666015625,0.6037952391317253,0.4324546485260771,0.4324546485260771,1.0
223,ISIC_0014150.jpg,0.9788818359375,0.8818306010928962,0.788637751985339,1.0,0.788637751985339
224,ISIC_0000043.jpg,0.9616851806640625,0.9531013615733737,0.9104046242774566,0.9523365183636907,0.9538674342966093
225,ISIC_0015526.jpg,0.9818572998046875,0.9220991941295944,0.8554583029418915,0.9992899744390799,0.855978591412237
226,ISIC_0000350.jpg,0.9854278564453125,0.9622425176926422,0.9272325510515087,0.9831152043948942,0.9422377080913666
227,ISIC_0015537.jpg,0.830047607421875,0.8464147821290678,0.7337254058189294,0.9697611223458038,0.7509052652182423
228,ISIC_0014093.jpg,0.9940948486328125,0.9159609120521173,0.8449519230769231,0.9985795454545454,0.8459687123947052
229,ISIC_0000342.jpg,0.9618072509765625,0.8953376541919299,0.8105079869785752,0.9752231736199672,0.8275488907783876
230,ISIC_0009981.jpg,0.993011474609375,0.9508055853920514,0.9062244062244063,0.9751046486010134,0.9276881156990149
231,ISIC_0002829.jpg,0.9880218505859375,0.9318280503690838,0.8723577235772357,0.9677128427128427,0.8985094624016078
232,ISIC_0011336.jpg,0.9798126220703125,0.9685456836499369,0.9390097731882722,0.9665464553478219,0.9705531995997523
233,ISIC_0013801.jpg,0.9853668212890625,0.9500702868745771,0.9048894178319944,0.9703286185260024,0.930640554875561
234,ISIC_0011347.jpg,0.445587158203125,0.4580735614354324,0.29707873863416523,0.29707873863416523,1.0
235,ISIC_0015056.jpg,0.9083251953125,0.9181850369038864,0.848744996349538,0.9880715123094959,0.8575316681080531
236,ISIC_0015057.jpg,0.865264892578125,0.8220834172879308,0.6979131029763941,0.9280742459396751,0.7378205360049188
237,ISIC_0010317.jpg,0.9829254150390625,0.8803336541546359,0.7862464183381089,1.0,0.7862464183381089
238,ISIC_0010222.jpg,0.7333221435546875,0.8118750067275917,0.6833245755494755,0.6833245755494755,1.0
239,ISIC_0015950.jpg,0.9924774169921875,0.8801944106925881,0.7860243055555556,0.9950549450549451,0.7891067538126362
240,ISIC_0015996.jpg,0.9696807861328125,0.738380513495721,0.5852640367355458,1.0,0.5852640367355458
241,ISIC_0010240.jpg,0.9425811767578125,0.8613230145568453,0.7564243640365073,0.9661044973544973,0.7770463461666334
